scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Eschrichtius robustus,57.00462,-135.59768,2009-06-21T16:38:27,2009,6,21,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,18,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.238,-152.347667,2015-09-05T15:01:51,2015,9,5,5,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,77,6.84,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,54.9527,-164.5843,2000-06-17T18:14:52,2000,6,17,2,HumanObservation,NMML Bering Sea Cetacean Survey 2000,Gray whale,52,5.33,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.06024,-135.56187,2016-04-02T13:03:58,2016,4,2,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,35,8.6,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.312,-152.390167,2015-07-28T17:50:02,2015,7,28,3,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,61,6.77,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00896,-135.6329,2023-03-30T08:48:01,2023,3,30,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.210333,-152.462667,2015-09-05T13:03:31,2015,9,5,10,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,105,6.83,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.018452,-135.604205,2023-04-19T11:01:36,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,11,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.11611,-135.77597,2004-06-03T12:30:57,2004,6,3,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-8,8.66,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.01958,-135.62279,2023-04-02T11:41:11,2023,4,2,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,12,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,55.201994,-133.468781,2017-04-16,2017,4,16,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,73,8.87,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.08633,-135.38802,2009-05-10T11:21:40,2009,5,10,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-5,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.082478,-135.563697,2022-04-12T15:27:29,2022,4,12,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,29,8.6,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.017803,-135.628358,2023-04-19T10:34:11,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.0363,-135.4887,2023-04-03T11:20:29,2023,4,3,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,124,8.59,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.293833,-152.441667,2015-07-29T15:07:51,2015,7,29,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,79,6.78,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.102,-135.55935,2022-04-09T12:20:06,2022,4,9,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,34,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,56.97,-135.54,2022-05-02T10:02:56,2022,5,2,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,79,8.62,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.00529,-135.62976,2023-03-28T13:26:40,2023,3,28,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,19,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.310667,-152.391833,2015-07-28T17:43:15,2015,7,28,4,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,64,6.77,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.02066,-135.60068,2023-04-19T11:08,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,11,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.01092,-135.62657,2023-04-03T11:27:46,2023,4,3,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.323833,-152.3935,2015-09-06T07:57:28,2015,9,6,6,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,61,6.77,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.111735,-135.569242,2023-04-14T10:19,2023,4,14,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-3,8.52,Gray Whale,Eschrichtius robustus
